gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_biotype,gene_name,Essentiality,Functional
Rv2089c,117.1995075,0.556855336,0.168091692,3.312807017,0.000923647,0.00164327,protein_coding,pepE,NE,intermediary metabolism and respiration
Rv2090,76.25940859,-1.033792616,0.191658826,-5.393921265,6.89364E-08,1.9447E-07,protein_coding,NA,NE,information pathways
Rv2091c,2907.890328,1.144309161,0.150881042,7.584181203,3.34593E-14,1.58694E-13,protein_coding,NA,NE,cell wall and cell processes
Rv2092c,1884.024047,0.26464111,0.158580422,1.668813249,0.095154396,0.123709986,protein_coding,helY,NE,information pathways
Rv2093c,919.2802269,0.642935446,0.178738642,3.597070226,0.000321822,0.000607953,protein_coding,tatC,GD,cell wall and cell processes
Rv2094c,1664.493871,1.013760624,0.160243452,6.326377851,2.50983E-10,8.74399E-10,protein_coding,tatA,Uncertain,cell wall and cell processes
Rv2095c,321.3717654,0.629936745,0.173909097,3.622218473,0.000292087,0.000554661,protein_coding,pafC,NE,intermediary metabolism and respiration
Rv2096c,779.0122238,0.723887801,0.081371835,8.896048591,5.78703E-19,3.84808E-18,protein_coding,pafB,NE,intermediary metabolism and respiration
Rv2097c,2704.229693,1.40319154,0.094056254,14.91864154,2.49297E-50,5.76842E-49,protein_coding,pafA,NE,intermediary metabolism and respiration
Rv2098c,10.31497129,0.313618106,0.454241468,0.690421567,0.489929118,0.543566037,pseudogene,PE_PGRS36,NA,NA
Rv2099c,32.13638974,0.120325607,0.291958903,0.412132,0.680242675,0.722092662,pseudogene,PE21,NA,NA
Rv2100,384.0462539,0.847055308,0.260827921,3.247563774,0.001163976,0.002048986,protein_coding,NA,NE,insertion seqs and phages
Rv2101,2117.625644,-0.542824281,0.12334446,-4.40088091,1.07812E-05,2.41237E-05,protein_coding,helZ,NE,information pathways
Rv2102,461.1756208,-0.461328764,0.162406107,-2.840587547,0.004503051,0.007306734,protein_coding,NA,NE,conserved hypotheticals
Rv2103c,379.602662,0.047307191,0.130590563,0.36225582,0.71716087,0.754083258,protein_coding,vapC37,NE,"virulence, detoxification, adaptation"
Rv2104c,190.7706891,0.301069545,0.179294354,1.679191445,0.093114739,0.121492275,protein_coding,vapB37,NE,"virulence, detoxification, adaptation"
Rv2104a,110.6034784,-1.085437669,0.185999208,-5.835711234,5.35616E-09,1.65693E-08,protein_coding,NA,NA,NA
Rv2107,73.27203771,2.314667473,0.38752778,5.972907211,2.33062E-09,7.44572E-09,protein_coding,PE22,NE,PE/PPE
Rv2108,287.5338785,0.531932859,0.263685212,2.017302584,0.043663946,0.060943785,protein_coding,PPE36,NE,PE/PPE
Rv2109c,1694.733732,0.889274766,0.130546763,6.811925035,9.63013E-12,3.72099E-11,protein_coding,prcA,ES,intermediary metabolism and respiration
Rv2110c,2205.169799,0.858129674,0.139599665,6.14707543,7.89246E-10,2.63279E-09,protein_coding,prcB,ES,intermediary metabolism and respiration
Rv2111c,733.0954426,0.345519994,0.173434649,1.992220104,0.046346913,0.064396631,protein_coding,pup,Uncertain,intermediary metabolism and respiration
Rv2112c,1380.062454,-0.735755582,0.09708834,-7.578207439,3.50362E-14,1.65584E-13,protein_coding,dop,NE,intermediary metabolism and respiration
Rv2113,213.9915121,-1.865182411,0.139050658,-13.41368989,5.02739E-41,9.10617E-40,protein_coding,NA,GA,cell wall and cell processes
Rv2114,557.3030245,-2.022555937,0.257264551,-7.861774683,3.78729E-15,1.95116E-14,protein_coding,NA,GA,conserved hypotheticals
Rv2115c,11045.83271,1.972525935,0.191763923,10.28622019,8.13056E-25,7.89967E-24,protein_coding,mpa,NE,cell wall and cell processes
Rv2116,208.809539,-0.449616853,0.257953666,-1.743014009,0.081331168,0.107839902,protein_coding,lppK,NE,cell wall and cell processes
Rv2117,21.94094502,0.077960327,0.279400721,0.279026937,0.780224153,0.813554906,protein_coding,NA,NE,conserved hypotheticals
Rv2118c,300.4162789,-0.800481229,0.168435997,-4.7524356,2.00981E-06,4.89371E-06,protein_coding,NA,NE,intermediary metabolism and respiration
Rv2119,382.6100206,-0.00597337,0.09878213,-0.060470146,0.951781192,0.961387866,protein_coding,NA,NE,conserved hypotheticals
Rv2120c,394.9414545,-1.184148735,0.133150915,-8.893282739,5.93296E-19,3.93858E-18,protein_coding,NA,NE,cell wall and cell processes
Rv2121c,178.30124,-1.220189866,0.166978555,-7.30746452,2.7223E-13,1.19522E-12,protein_coding,hisG,ES,intermediary metabolism and respiration
Rv2122c,29.79120986,-0.546794314,0.379586884,-1.44049844,0.149726431,0.187709021,protein_coding,hisE,ES,intermediary metabolism and respiration
Rv2123,236.9815783,2.318887226,0.281337663,8.242363278,1.68842E-16,9.46603E-16,protein_coding,PPE37,NE,PE/PPE
Rv2124c,5572.773673,1.659307374,0.102820524,16.13790034,1.38162E-58,4.2873E-57,protein_coding,metH,NE,intermediary metabolism and respiration
Rv2125,846.1908951,-0.03063896,0.142300236,-0.215312079,0.829524013,0.857589004,protein_coding,NA,NE,conserved hypotheticals
Rv2126c,36.08264193,-0.863051347,0.337262383,-2.558990833,0.010497651,0.016106591,protein_coding,PE_PGRS37,NE,PE/PPE
Rv2127,2361.740967,-0.562137109,0.122537079,-4.587485805,4.48616E-06,1.04651E-05,protein_coding,ansP1,NE,cell wall and cell processes
Rv2128,613.3144924,-0.910269516,0.149400627,-6.092809217,1.10946E-09,3.65529E-09,protein_coding,NA,NE,cell wall and cell processes
Rv2129c,340.3953755,-0.361999164,0.143861125,-2.516309835,0.011859088,0.018022752,protein_coding,NA,NE,intermediary metabolism and respiration
Rv2130c,836.0986776,0.168197326,0.086250574,1.950100954,0.051164088,0.070624084,protein_coding,mshC,GD,intermediary metabolism and respiration
Rv2131c,1015.316759,0.153753926,0.102374098,1.501883093,0.133127304,0.168641961,protein_coding,cysQ,NE,intermediary metabolism and respiration
Rv2132,295.9730107,-0.212309201,0.179443822,-1.183151349,0.23674917,0.284596676,protein_coding,NA,NE,conserved hypotheticals
Rv2133c,376.1533902,0.692452877,0.14554625,4.75761399,1.95895E-06,4.7815E-06,protein_coding,NA,NE,conserved hypotheticals
Rv2134c,1733.14153,0.905427904,0.150148763,6.030205562,1.63751E-09,5.30766E-09,protein_coding,NA,NE,conserved hypotheticals
Rv2135c,369.6487489,-0.298304452,0.161869893,-1.842865565,0.065348641,0.088166704,protein_coding,NA,NE,conserved hypotheticals
Rv2136c,1139.532937,0.006264581,0.194550224,0.032200329,0.974312294,0.979942741,protein_coding,NA,NE,cell wall and cell processes
Rv2137c,6921.917848,0.866666938,0.289587305,2.99276565,0.002764619,0.004615001,protein_coding,NA,NE,conserved hypotheticals
Rv2138,1404.94452,-0.126447925,0.131125384,-0.964328348,0.334881333,0.388109431,protein_coding,lppL,GD,cell wall and cell processes
Rv2139,778.7630061,-0.866581859,0.114640827,-7.55910334,4.05857E-14,1.90463E-13,protein_coding,pyrD,ES,intermediary metabolism and respiration
Rv2140c,285.6118945,0.030684847,0.113981636,0.269208691,0.787769093,0.820353714,protein_coding,TB18.6,NE,conserved hypotheticals
Rv2141c,631.8624726,-1.085768231,0.128832976,-8.427719896,3.52466E-17,2.10585E-16,protein_coding,NA,NE,intermediary metabolism and respiration
Rvnt22,12.57057775,-1.845861004,0.489441452,-3.771362229,0.000162359,0.000317035,tRNA,leuU,NA,NA
Rv2142c,189.606086,0.245522556,0.193282745,1.270276644,0.203986105,0.249254083,protein_coding,parE2,GA,"virulence, detoxification, adaptation"
Rv2142A,239.6570242,0.88741548,0.133483561,6.648125584,2.96849E-11,1.10538E-10,protein_coding,parD2,GA,"virulence, detoxification, adaptation"
Rv2143,231.3797694,-0.829506843,0.165565165,-5.010153207,5.43867E-07,1.40097E-06,protein_coding,NA,GA,conserved hypotheticals
Rv2144c,1560.626119,-0.166413521,0.097580195,-1.705402628,0.088119359,0.115728934,protein_coding,NA,GA,cell wall and cell processes
Rv2145c,4760.731133,0.681857297,0.154674306,4.408342374,1.04165E-05,2.33336E-05,protein_coding,wag31,ES,cell wall and cell processes
Rv2146c,1160.883675,0.103454328,0.144189484,0.717488717,0.473072596,0.526615573,protein_coding,NA,Uncertain,cell wall and cell processes
Rv2147c,2331.356567,0.326067498,0.172143851,1.894157105,0.05820416,0.079333819,protein_coding,NA,ES,conserved hypotheticals
Rv2148c,342.3045831,0.767426911,0.109847016,6.986324614,2.82181E-12,1.13183E-11,protein_coding,NA,NE,conserved hypotheticals
Rv2149c,497.313997,0.224867816,0.160091028,1.404624725,0.1601329,0.199488102,protein_coding,yfiH,NE,conserved hypotheticals
Rv2150c,2410.622607,0.668991301,0.149156635,4.48515952,7.28594E-06,1.66375E-05,protein_coding,ftsZ,ES,cell wall and cell processes
Rv2151c,637.0249323,1.061040905,0.127466431,8.324081073,8.49854E-17,4.86691E-16,protein_coding,ftsQ,ES,cell wall and cell processes
Rv2152c,825.5190157,-0.340730425,0.108810178,-3.131420528,0.001739629,0.002984884,protein_coding,murC,ES,cell wall and cell processes
Rv2153c,328.8143435,-0.702678637,0.232764123,-3.018844262,0.002537409,0.004258805,protein_coding,murG,ES,cell wall and cell processes
Rv2154c,1456.695829,-0.085430552,0.194477172,-0.439283186,0.660456356,0.704076376,protein_coding,ftsW,ESD,cell wall and cell processes
Rv2155c,782.8048883,-0.998502681,0.205955769,-4.848141356,1.24624E-06,3.11598E-06,protein_coding,murD,ES,cell wall and cell processes
Rv2156c,1366.577376,-1.063033391,0.185885695,-5.71874769,1.07312E-08,3.24449E-08,protein_coding,murX,ES,cell wall and cell processes
Rv2157c,1153.180296,-0.990817128,0.135090815,-7.334452237,2.2263E-13,9.82567E-13,protein_coding,murF,ES,cell wall and cell processes
Rv2158c,1781.09049,-0.955281993,0.237080323,-4.029360092,5.59289E-05,0.000114871,protein_coding,murE,ES,cell wall and cell processes
Rv2159c,2078.863241,0.162778592,0.248422956,0.655247785,0.512308233,0.565573595,protein_coding,NA,NE,conserved hypotheticals
Rv2160c,1242.099039,-0.222673036,0.207892385,-1.071097608,0.284125543,0.334712934,pseudogene,NA,NE,regulatory proteins
Rv2161c,3412.43581,-0.451963149,0.15233248,-2.966951947,0.00300768,0.004997817,protein_coding,NA,NE,intermediary metabolism and respiration
Rv2162c,2190.625594,-0.216031689,0.263714452,-0.819187905,0.412679214,0.46691772,protein_coding,PE_PGRS38,NE,PE/PPE
Rv2163c,1332.944491,0.927877982,0.096654252,9.599970655,7.99672E-22,6.42788E-21,protein_coding,pbpB,ESD,cell wall and cell processes
Rv2164c,548.4667773,1.150192435,0.154416295,7.448646734,9.43025E-14,4.29457E-13,protein_coding,NA,GD,cell wall and cell processes
Rv2165c,929.294772,1.088473032,0.077535252,14.03842772,9.07027E-45,1.83375E-43,protein_coding,NA,GD,conserved hypotheticals
Rv2166c,1677.225444,0.55695784,0.128186375,4.344906691,1.39335E-05,3.07135E-05,protein_coding,NA,NE,conserved hypotheticals
Rv2169c,1529.284808,1.141902577,0.187247236,6.098368148,1.07157E-09,3.53626E-09,protein_coding,NA,NE,cell wall and cell processes
Rv2170,54.79648859,0.036594757,0.216853307,0.168753509,0.865990528,0.890002589,protein_coding,NA,NE,intermediary metabolism and respiration
Rv2171,411.2763635,-0.423614454,0.160889506,-2.632952666,0.008464614,0.013225547,protein_coding,lppM,NE,cell wall and cell processes
Rv2172c,2883.620416,0.549963283,0.100547683,5.469676332,4.50858E-08,1.29098E-07,protein_coding,NA,ES,conserved hypotheticals
Rv2173,451.7276693,-0.398042185,0.117539933,-3.386442155,0.000708052,0.001279031,protein_coding,idsA2,NE,lipid metabolism
Rv2174,574.5402494,-0.40241713,0.138910001,-2.896962972,0.003767942,0.006186658,protein_coding,mptA,ES,cell wall and cell processes
Rv2175c,228.9155316,-0.459405345,0.144376139,-3.18200327,0.001462602,0.002540041,protein_coding,NA,NE,regulatory proteins
Rv2176,384.3000405,-0.413264912,0.113930687,-3.627336273,0.00028636,0.000545078,protein_coding,pknL,NE,regulatory proteins
Rv2177c,126.6074573,0.296010443,0.171513968,1.725867848,0.08437119,0.111317691,protein_coding,NA,NE,insertion seqs and phages
Rv2178c,2595.871463,0.059995244,0.07078469,0.847573728,0.396675411,0.451618791,protein_coding,aroG,ES,intermediary metabolism and respiration
Rv2179c,79.74024506,-0.181043998,0.190509652,-0.950314047,0.341952703,0.395731909,protein_coding,NA,NE,conserved hypotheticals
Rv2180c,128.6377147,-0.271708736,0.153780197,-1.766864276,0.077250961,0.102872787,protein_coding,NA,NE,cell wall and cell processes
Rv2181,1205.210666,0.225889834,0.105434085,2.14247447,0.032155321,0.04608584,protein_coding,NA,GA,cell wall and cell processes
Rv2182c,2919.638308,0.948904025,0.125098795,7.585237119,3.3188E-14,1.57594E-13,protein_coding,NA,ES,conserved hypotheticals
Rv2183c,274.9141571,-0.304295487,0.122606823,-2.481880531,0.013069108,0.019741751,protein_coding,NA,NE,conserved hypotheticals
Rv2184c,807.9445886,-0.400430844,0.090533007,-4.423037034,9.73231E-06,2.18991E-05,protein_coding,NA,NE,conserved hypotheticals
Rv2185c,1675.204537,0.52838568,0.115912738,4.55847812,5.15256E-06,1.19362E-05,protein_coding,TB16.3,NE,conserved hypotheticals
Rv2186c,274.0603657,-0.067382596,0.136230083,-0.494623466,0.620865935,0.668817637,protein_coding,NA,ES,conserved hypotheticals
Rv2187,1605.67786,1.317061576,0.0742275,17.74357999,1.93223E-70,7.16177E-69,protein_coding,fadD15,NE,lipid metabolism
Rv2188c,187.3772614,-0.480891745,0.128491548,-3.742594382,0.00018213,0.000353573,protein_coding,pimB,ES,lipid metabolism
Rv2189c,348.16339,-3.437550445,0.215953713,-15.91799645,4.75356E-57,1.42004E-55,protein_coding,NA,NE,conserved hypotheticals
Rv2190c,5770.506724,-2.764510404,0.205170179,-13.47423107,2.21784E-41,4.07248E-40,protein_coding,NA,NE,"virulence, detoxification, adaptation"
Rv2191,552.3655029,0.214292062,0.193236736,1.108961298,0.267446878,0.317235292,protein_coding,NA,NE,information pathways
Rv2192c,456.4035689,-1.423777665,0.204929099,-6.947659808,3.71395E-12,1.48018E-11,protein_coding,trpD,ES,intermediary metabolism and respiration
Rv2193,2592.368256,0.52760311,0.133573758,3.949900913,7.81836E-05,0.000157906,protein_coding,ctaE,GD,intermediary metabolism and respiration
Rv2194,2716.092714,0.470586008,0.063894334,7.365066337,1.77059E-13,7.91034E-13,protein_coding,qcrC,GD,intermediary metabolism and respiration
Rv2195,5176.049558,0.475409945,0.070599592,6.733890822,1.65185E-11,6.28551E-11,protein_coding,qcrA,GD,intermediary metabolism and respiration
Rv2196,8036.178368,0.226889829,0.107366166,2.11323396,0.034580748,0.049314832,protein_coding,qcrB,GD,intermediary metabolism and respiration
Rv2197c,589.0061535,-0.51244704,0.141558456,-3.620038362,0.000294559,0.000558671,protein_coding,NA,NE,cell wall and cell processes
Rv2198c,1343.732085,-0.362806425,0.114955598,-3.156057049,0.001599176,0.002760027,protein_coding,mmpS3,NE,cell wall and cell processes
Rv2199c,1348.727794,-0.501073058,0.099977819,-5.011842247,5.39114E-07,1.39051E-06,protein_coding,NA,NE,cell wall and cell processes
Rv2200c,5073.804151,-0.315731985,0.114459858,-2.758451649,0.00580759,0.009280551,protein_coding,ctaC,GD,intermediary metabolism and respiration
Rv2201,606.2373226,-1.011024463,0.134717052,-7.504799475,6.15227E-14,2.85371E-13,protein_coding,asnB,ES,intermediary metabolism and respiration
Rv2202c,3601.364755,0.95735828,0.15142387,6.322373628,2.57576E-10,8.95031E-10,protein_coding,adoK,GD,intermediary metabolism and respiration
Rv2203,408.402802,-0.611553103,0.152990855,-3.997318031,6.40642E-05,0.000130442,protein_coding,NA,NE,cell wall and cell processes
Rv2204c,5380.565897,0.817616927,0.200920507,4.069355287,4.71434E-05,9.77292E-05,protein_coding,NA,NE,conserved hypotheticals
Rv2205c,407.6327843,-0.815891399,0.117565342,-6.939897314,3.92385E-12,1.55969E-11,protein_coding,NA,NE,conserved hypotheticals
Rv2206,661.5498136,0.072048349,0.116799931,0.616852664,0.537331911,0.588951639,protein_coding,NA,NE,cell wall and cell processes
Rv2207,494.597877,-0.524784679,0.172873856,-3.035650921,0.002400171,0.004045425,protein_coding,cobT,NE,intermediary metabolism and respiration
Rv2208,181.4172668,-0.656719026,0.257811688,-2.547281818,0.010856572,0.016613407,protein_coding,cobS,NE,intermediary metabolism and respiration
Rv2209,846.2874472,-0.219848022,0.171691355,-1.280483933,0.200374992,0.245365889,protein_coding,NA,GA,cell wall and cell processes
Rv2210c,1005.973894,0.184266243,0.095216699,1.93523031,0.05296204,0.072904761,protein_coding,ilvE,ES,intermediary metabolism and respiration
Rv2211c,947.0443982,-1.147738171,0.139430521,-8.231613585,1.84708E-16,1.02835E-15,protein_coding,gcvT,ES,intermediary metabolism and respiration
Rv2212,351.8719741,-0.231707175,0.110316705,-2.100381583,0.035695288,0.050759587,protein_coding,NA,NE,intermediary metabolism and respiration
Rv2213,1026.430403,-0.917435109,0.167945256,-5.462703323,4.68938E-08,1.34083E-07,protein_coding,pepB,NE,intermediary metabolism and respiration
Rv2214c,2295.035168,0.083932238,0.093727506,0.895492062,0.370524107,0.425475617,protein_coding,ephD,NE,"virulence, detoxification, adaptation"
Rv2215,3051.54003,0.780830215,0.098829221,7.900803126,2.77112E-15,1.44062E-14,protein_coding,dlaT,NE,intermediary metabolism and respiration
Rv2216,617.4118542,0.493551553,0.193757273,2.547267237,0.010857025,0.016613407,protein_coding,NA,NE,conserved hypotheticals
Rv2217,440.8857156,0.175032448,0.136600844,1.281342355,0.200073442,0.245104477,protein_coding,lipB,ES,intermediary metabolism and respiration
Rv2218,958.8455843,0.660617765,0.086315202,7.653550621,1.95505E-14,9.44035E-14,protein_coding,lipA,ES,intermediary metabolism and respiration
Rv2219,1395.708758,0.25480232,0.123201926,2.06816832,0.038624198,0.054498648,protein_coding,NA,GD,cell wall and cell processes
Rv2219A,165.6518769,-0.776386557,0.17514578,-4.432801973,9.30163E-06,2.09653E-05,protein_coding,NA,NE,cell wall and cell processes
Rv2220,6124.258491,-0.300136869,0.157113357,-1.910320517,0.056091958,0.076685829,protein_coding,glnA1,ES,intermediary metabolism and respiration
Rv2221c,1799.357147,-0.649237904,0.128121228,-5.067371858,4.03346E-07,1.05322E-06,protein_coding,glnE,GD,intermediary metabolism and respiration
Rv2222c,2802.861431,0.393452907,0.076826335,5.121328629,3.0339E-07,8.03222E-07,protein_coding,glnA2,NE,intermediary metabolism and respiration
Rv2223c,868.9414977,-0.127789894,0.092863215,-1.376108873,0.168787929,0.209376535,protein_coding,NA,NE,cell wall and cell processes
Rv2224c,2030.689154,1.133379465,0.164726757,6.880360445,5.97013E-12,2.34759E-11,protein_coding,caeA,GA,cell wall and cell processes
Rv2224d,21.76684793,-0.455546657,0.402576352,-1.131578282,0.257811775,0.307515058,protein_coding,NA,NA,NA
Rv2225,664.98227,0.306323716,0.221757162,1.381347571,0.167172118,0.207629534,protein_coding,panB,ES,intermediary metabolism and respiration
Rv2226,728.0993287,-0.224607886,0.188596851,-1.190941868,0.233676407,0.281579367,protein_coding,NA,NE,conserved hypotheticals
Rvns01,611911.7788,0.218023586,0.13764304,1.583978284,0.113198661,0.145468456,misc_RNA,rnpB,NA,NA
Rv2227,103.994248,-0.107182517,0.191597144,-0.559416046,0.575877813,0.625573646,protein_coding,NA,NE,conserved hypotheticals
Rv2228c,497.1104035,-0.334481943,0.107809112,-3.102538701,0.001918685,0.003276661,protein_coding,NA,GD,information pathways
Rv2229c,218.4904121,0.024307582,0.155836955,0.155980856,0.876048111,0.898723882,protein_coding,NA,NE,conserved hypotheticals
Rv2230c,277.9544353,-0.297264529,0.194058763,-1.531827389,0.125565035,0.159770133,protein_coding,NA,NE,conserved hypotheticals
Rv2231c,182.0362738,-0.567085208,0.160528841,-3.532606381,0.000411485,0.000765771,protein_coding,cobC,NE,intermediary metabolism and respiration
Rv2231A,6.81577377,-0.300000414,0.67627887,-0.443604595,0.657328483,0.701498051,protein_coding,vapC16,NE,"virulence, detoxification, adaptation"
Rv2231B,41.95051279,-1.483070131,0.316823598,-4.681059559,2.85396E-06,6.82869E-06,protein_coding,vapB16,NE,"virulence, detoxification, adaptation"
Rv2232,97.49563714,1.247772551,0.20634425,6.047042998,1.47528E-09,4.80518E-09,protein_coding,ptkA,NE,regulatory proteins
Rv2234,103.2800283,0.913153948,0.157047669,5.814501777,6.08147E-09,1.87263E-08,protein_coding,ptpA,NE,regulatory proteins
Rv2235,465.9178543,0.55066785,0.098215149,5.60675066,2.0616E-08,6.06363E-08,protein_coding,NA,GD,cell wall and cell processes
Rv2236c,50.89735482,-0.915567967,0.215164267,-4.255204537,2.08858E-05,4.51679E-05,protein_coding,cobD,NE,intermediary metabolism and respiration
Rv2237,507.1671535,-1.023034908,0.151039685,-6.773285477,1.2589E-11,4.83162E-11,protein_coding,NA,NE,conserved hypotheticals
Rv2237A,524.6072984,-0.779063712,0.163583402,-4.7624863,1.91222E-06,4.68459E-06,protein_coding,NA,NE,NA
Rvnt23,7.369363816,-1.515948836,0.616114932,-2.460496827,0.01387448,0.020895238,tRNA,valV,NA,NA
Rv2238c,837.4185518,-0.729428595,0.155763598,-4.682920822,2.82816E-06,6.77505E-06,protein_coding,ahpE,NE,"virulence, detoxification, adaptation"
Rv2239c,1009.712657,-0.479980039,0.156528933,-3.066398199,0.002166546,0.003684232,protein_coding,NA,NE,conserved hypotheticals
Rv2240c,655.6289797,-1.462030537,0.269851725,-5.417903252,6.0302E-08,1.70714E-07,protein_coding,NA,NE,conserved hypotheticals
Rv2241,2986.059903,0.500258805,0.077649238,6.44254618,1.17486E-10,4.18784E-10,protein_coding,aceE,NE,intermediary metabolism and respiration
Rv2242,491.4776363,0.282757669,0.08620879,3.279916904,0.001038377,0.001835964,protein_coding,NA,ES,conserved hypotheticals
Rv2243,2972.746838,0.306170387,0.319915622,0.957034809,0.338549686,0.392133794,protein_coding,fabD,ES,lipid metabolism
RVnc0018,2.772445902,-2.159189474,1.395940354,-1.546763418,0.121920304,0.155670175,ncRNA,mcr16,NA,NA
Rv2244,9041.036681,-0.135232052,0.234474866,-0.576744341,0.564112174,0.614962155,protein_coding,acpM,ES,lipid metabolism
Rv2245,11256.873,-0.466342858,0.240786553,-1.936747929,0.052776164,0.072682184,protein_coding,kasA,ES,lipid metabolism
Rv2246,8865.637077,-0.599527622,0.262015122,-2.288141298,0.022129294,0.03243631,protein_coding,kasB,NE,lipid metabolism
Rv2247,8904.50095,-0.749257885,0.256820688,-2.917435856,0.003529222,0.00581617,protein_coding,accD6,GD,lipid metabolism
Rv2248,760.2510388,-0.731287784,0.187024952,-3.910108114,9.22548E-05,0.000184248,protein_coding,NA,NE,conserved hypotheticals
Rv2249c,83.49230374,-0.19362899,0.2426977,-0.797819635,0.424975165,0.478395834,protein_coding,glpD1,NE,intermediary metabolism and respiration
Rv2250c,33.06792266,0.137437411,0.334374757,0.411028069,0.681051953,0.722760065,protein_coding,NA,NE,regulatory proteins
Rv2251,232.4051146,-0.51472478,0.146561256,-3.512011239,0.000444729,0.000824954,protein_coding,NA,NE,intermediary metabolism and respiration
Rv2252,113.7585418,0.196628359,0.134378382,1.463243987,0.143400629,0.180343298,protein_coding,NA,NE,lipid metabolism
Rv2253,40.58097375,-1.452792615,0.311976592,-4.656735964,3.21262E-06,7.64573E-06,protein_coding,NA,NE,cell wall and cell processes
Rv2254c,58.3777261,0.727540113,0.316470709,2.298917698,0.021509613,0.031574251,protein_coding,NA,NE,cell wall and cell processes
Rv2256a,268.4316123,0.919822977,0.209605535,4.388352506,1.14213E-05,2.54846E-05,protein_coding,NA,NA,NA
Rv2256c,3644.16103,1.00235038,0.134401889,7.457859328,8.79395E-14,4.00936E-13,protein_coding,NA,NE,conserved hypotheticals
Rv2257c,517.6272383,-1.695034471,0.15469587,-10.95720569,6.13649E-28,7.05873E-27,protein_coding,NA,NE,conserved hypotheticals
Rv2258c,1479.762922,-1.60984065,0.14002473,-11.49683097,1.36848E-30,1.71725E-29,protein_coding,NA,NE,regulatory proteins
Rv2259,820.2772566,-0.326432259,0.11688406,-2.792786802,0.005225612,0.008394111,protein_coding,mscR,NE,intermediary metabolism and respiration
Rv2260,483.7601399,-0.130372355,0.162399374,-0.802788528,0.422096974,0.475690931,protein_coding,NA,NE,conserved hypotheticals
Rv2261c,222.5876099,-1.0460792,0.143598981,-7.284725803,3.22325E-13,1.40705E-12,pseudogene,NA,NE,lipid metabolism
Rv2263,270.5985163,0.068498558,0.151082915,0.453383881,0.650272342,0.695256459,protein_coding,NA,NE,intermediary metabolism and respiration
Rv2264c,268.6225563,-0.779569359,0.119233899,-6.538152054,6.22836E-11,2.26244E-10,protein_coding,NA,NE,conserved hypotheticals
Rv2265,59.17573593,-1.17424753,0.247200618,-4.750180397,2.03235E-06,4.94259E-06,protein_coding,NA,NE,cell wall and cell processes
Rv2266,458.3760411,0.277118416,0.165183092,1.677643951,0.093416627,0.121846451,protein_coding,cyp124,NE,intermediary metabolism and respiration
Rv2267c,154.242273,1.224533191,0.270416273,4.528326563,5.94527E-06,1.37011E-05,protein_coding,NA,NE,conserved hypotheticals
Rv2268c,90.8880622,1.247973572,0.206268226,6.050246317,1.44625E-09,4.71827E-09,protein_coding,cyp128,NE,intermediary metabolism and respiration
Rv2269c,5.664545874,-1.084849176,0.750691099,-1.445133927,0.148420271,0.186304906,protein_coding,NA,NE,conserved hypotheticals
Rv2270,31.88443143,1.323773605,0.264262216,5.009318485,5.46231E-07,1.40525E-06,protein_coding,lppN,NE,cell wall and cell processes
Rv2271,803.5451649,-0.374126633,0.240606604,-1.554930854,0.119962538,0.153421738,protein_coding,NA,NE,conserved hypotheticals
Rv2272,268.0087654,-0.830436902,0.131063261,-6.336153192,2.35573E-10,8.2286E-10,protein_coding,NA,NE,cell wall and cell processes
Rv2273,38.93496293,-1.523508441,0.270415724,-5.633949163,1.76129E-08,5.21482E-08,protein_coding,NA,NE,cell wall and cell processes
Rv2274c,30.43853152,-1.067398418,0.319471969,-3.341133249,0.000834372,0.001493067,protein_coding,mazF8,NE,"virulence, detoxification, adaptation"
Rv2274A,17.30151426,0.045966234,0.339183944,0.135520076,0.892200693,0.911556757,protein_coding,mazE8,NE,"virulence, detoxification, adaptation"
Rv2275,531.5683301,-1.260321546,0.170863627,-7.376183951,1.62891E-13,7.31E-13,protein_coding,NA,NE,conserved hypotheticals
Rv2276,415.0886861,-0.973917421,0.200068559,-4.8679184,1.1278E-06,2.82691E-06,protein_coding,cyp121,NE,intermediary metabolism and respiration
Rv2277c,19.88866232,-1.392445364,0.38559885,-3.611124266,0.000304873,0.000577024,protein_coding,NA,NE,intermediary metabolism and respiration
Rv2280,1360.345195,1.239022937,0.130223988,9.514552224,1.82497E-21,1.43524E-20,other,NA,NE,intermediary metabolism and respiration
Rv2281,248.2977633,-0.046520343,0.151774422,-0.306509772,0.759216541,0.79413217,protein_coding,pitB,NE,cell wall and cell processes
Rv2282c,59.12590283,-0.567019448,0.185391084,-3.058504408,0.002224448,0.003771481,protein_coding,NA,NE,regulatory proteins
Rv2283,1.758299413,0.215283226,0.972994877,0.221258334,0.82489129,0.854123082,protein_coding,NA,NE,conserved hypotheticals
Rv2284,357.0341259,1.015996098,0.122854675,8.269901799,1.34069E-16,7.56953E-16,protein_coding,lipM,NE,intermediary metabolism and respiration
Rv2285,435.7031835,0.97885427,0.082439664,11.87358397,1.6236E-32,2.1957E-31,protein_coding,NA,NE,lipid metabolism
Rv2286c,153.1712254,0.132244262,0.118489986,1.116079653,0.264388041,0.314049059,protein_coding,NA,NE,conserved hypotheticals
Rv2287,179.29634,-0.693249211,0.173408367,-3.997784084,6.39382E-05,0.000130252,protein_coding,yjcE,NE,cell wall and cell processes
